N,ID,縣市,鄉鎮市區,路名,郵遞區號,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積
4525,PU-4526,高雄市,楠梓區,楠盛街,811,-0.8232591537287486,5,2,12,10,4,0,1.5833333333333333,-0.49244790669161,-0.8193256863726953,0.0,181395,2514623,,-0.7879939233509462,-0.8145052317739784,-0.4384519028208025
4526,PU-4527,台南市,東區,怡東路,701,0.1645683115101318,5,3,12,10,4,0,21.916666666666668,0.2837532392286266,-0.8193256863726953,0.0,170919,2543960,,0.0912322533511196,0.0625503246807403,-0.4384519028208025
4527,PU-4528,新北市,林口區,吉祥路,244,-0.5941231736404928,5,10,15,10,4,0,0.25,0.1360969146531265,0.2697605464552567,1.0,288010,2774756,,-0.2120272258717292,-0.0944323819220497,0.1999563657850809
4528,PU-4529,新竹市,新竹市,經國路二段,300,0.5969801589768716,5,3,5,2,4,1,36.833333333333336,-0.2310330129879032,-0.8193256863726953,0.0,246087,2744705,,0.1229160795385812,-0.1063767182940012,-0.4384519028208025
4529,PU-4530,新竹市,新竹市,關新二街,300,0.4588592781747733,5,22,22,10,4,0,6.416666666666667,0.4291114108924459,0.3701727523188267,1.0,251772,2742082,,0.023621231397518,-0.654109857636345,1.7458011365899626
4530,PU-4531,新北市,汐止區,長江街,221,0.2925950962731,5,5,6,2,4,2,28.75,0.0211892690690796,-0.8193256863726953,0.0,316085,2773920,,0.4400372327184449,0.874765197973437,-0.2462888788257204
4531,PU-4532,新北市,板橋區,三民路二段,220,0.3293424125679337,5,5,5,2,4,1,38.91666666666666,-0.4372922368112676,-0.8193256863726953,0.0,298519,2767735,,0.0776534706993502,0.6409974718366735,-0.4384519028208025
4532,PU-4533,台中市,南屯區,公益路二段,408,-0.5480027681664671,5,14,15,2,4,0,15.333333333333334,0.7135078337129622,0.1060114107392809,1.0,213040,2671827,,0.372143319459598,1.7467017531258906,1.0604196843408369
4533,PU-4534,高雄市,鳳山區,青年路二段,830,0.7161145258006061,5,5,5,2,4,1,39.91666666666666,-0.8038476262243771,-0.8193256863726953,0.0,183161,2505283,,-0.1398899430342046,-1.6420771089734696,-0.4384519028208025
4534,PU-4535,台北市,北投區,行義路,112,-0.3428763165141426,5,5,6,2,4,2,35.916666666666664,-0.8004003968568556,-0.8193256863726953,0.0,303408,2780627,,-0.9568800325823276,0.5437364470936406,-0.4384519028208025
4535,PU-4536,新北市,三重區,河邊北街,241,-0.0477922423035693,5,4,5,2,4,1,42.25,-0.7894841705263712,-0.8193256863726953,0.0,300774,2773644,,-0.4284390743843035,0.2348900351903251,-0.4384519028208025
4536,PU-4537,新北市,深坑區,埔新街,222,-0.1001854074590547,5,4,7,2,4,2,26.25,-0.3752421081958823,0.4891225961879791,1.0,312592,2766166,,-0.0459700296928001,0.091557998726908,0.0077933417899989
4537,PU-4538,高雄市,仁武區,北屋北街,814,-0.1764438996784836,5,2,15,10,4,0,0.5,0.0188911161573988,0.3099254288006846,1.0,181655,2509271,,-0.3780844220506588,-0.0961387156894713,0.0206042100563378
4538,PU-4539,新北市,五股區,成泰路一段,248,-0.3458084110778898,5,14,16,2,4,0,27.33333333333333,0.0154438867898773,-0.8193256863726953,0.0,293610,2773198,,0.4295702544243726,0.3031433858871904,0.4668494546671392
4539,PU-4540,高雄市,苓雅區,林泉街,802,1.4121745483846275,5,13,14,4,4,0,33.25,2.158471476932352,0.2280508609426967,1.0,179967,2502715,,2.6887402181124997,2.543559622511793,-0.4384519028208025
4540,PU-4541,高雄市,左營區,文萊路,813,-1.0933242898994775,5,8,15,2,4,0,15.25,-0.6992816687428945,-0.8193256863726953,0.0,178393,2508792,,-0.899453097617553,-0.727482209635475,0.0718476831216928
4541,PU-4542,新北市,土城區,慶利街,236,-1.1171415498394253,5,8,13,3,4,0,27.25,-0.9428858773810735,-0.8193256863726953,0.0,293830,2762843,,-0.7662112928470661,-1.0004956124229365,-0.4384519028208025
4542,PU-4543,台北市,士林區,雨聲街,111,1.0126406137310546,5,2,5,2,4,1,39.91666666666666,-0.0672896180306364,-0.8193256863726953,0.0,303385,2777051,,0.3973206456264204,0.4362374197460776,-0.4384519028208025
4543,PU-4544,新北市,中和區,民享街,235,0.4237702776577968,5,5,5,2,4,1,36.75,-0.5458799618881919,-0.8193256863726953,0.0,297865,2765712,,0.0799166011413117,-0.4391118029412194,-0.4384519028208025
4544,PU-4545,新北市,新店區,中正路,231,-1.0190125162018808,5,11,14,2,4,0,22.75,-0.4189070135178201,1.3171370937706488,1.0,303776,2763949,,-0.5036881615795252,-0.4971271510335548,0.191415786940855
4545,PU-4546,桃園市,中壢區,洽溪路,320,0.6060648454120885,5,10,13,10,4,0,3.6666666666666665,0.6531813197813373,-0.8193256863726953,0.0,270783,2766668,,0.3551698411448865,0.0625503246807403,0.8639863709236419
4546,PU-4547,新北市,汐止區,原興路,221,-0.9606590276709092,5,6,16,5,4,0,24.33333333333333,-0.2442473922300689,0.1461762930847089,1.0,313726,2773197,,-0.3325389219061824,-0.4766511458244952,-0.4384519028208025
4547,PU-4548,新北市,新莊區,中港三街,242,-0.2199206133327375,5,3,4,2,4,1,47.333333333333336,-1.193384544754296,-0.8193256863726953,0.0,295374,2770924,,-0.7744151406991768,-1.6420771089734696,-0.4384519028208025
4548,PU-4549,高雄市,苓雅區,苓雅二路,802,0.271181192532945,5,2,5,4,4,1,35.916666666666664,-0.2212658631132592,-0.8193256863726953,0.0,177681,2501834,,0.4858656241681662,0.3031433858871904,-0.4384519028208025
4549,PU-4550,新北市,三重區,成功路,241,-1.2983305737418125,5,17,27,2,4,0,25.08333333333333,-0.3401952762927477,0.7254774807591514,1.0,299158,2771535,,-0.5546085965236602,1.0897632526685628,-0.4384519028208025
4550,PU-4551,台北市,內湖區,成功路五段,114,-0.6873012935064641,5,12,14,2,4,0,23.5,-1.0388337614437528,-0.8193256863726953,0.0,311332,2774310,,-1.057872228554862,-0.9475992656328656,-0.4384519028208025
4551,PU-4552,台北市,內湖區,民權東路六段,114,-0.9720990031819232,5,3,15,2,4,0,3.583333333333333,-0.448208463141752,1.0977750440379264,1.0,309777,2773406,,-0.7704546624257442,-0.945892931865444,0.255470128272549
4552,PU-4553,新北市,新莊區,鳳山街,242,-0.4509792783808272,5,10,14,2,4,0,21.08333333333333,0.2044669637756341,0.6127068495585265,1.0,291949,2768829,,0.131119927390692,0.2997307183523472,-0.4384519028208025
4553,PU-4554,新北市,板橋區,莊敬路,220,-0.1548136938803475,5,6,16,2,4,0,24.166666666666668,0.0579597156559747,1.008176460344279,1.0,297564,2768337,,0.1579946013889856,0.3458017300727312,-0.4384519028208025
4554,PU-4555,新北市,永和區,豫溪街,234,1.6815907783814126,5,4,5,2,4,1,43.75,0.0022295075477115,-0.8193256863726953,0.0,302742,2767088,,0.73056660320526,1.0198035682042756,-0.4384519028208025
4555,PU-4556,桃園市,桃園區,莊一街,330,4.313602287022616,5,3,14,2,4,0,15.666666666666666,3.7131719216845056,1.6616282000410505,2.0,279732,2768271,,4.071230026845766,2.668121987533572,-0.4384519028208025
4556,PU-4557,高雄市,左營區,桃子園路,813,-0.851282287018334,5,11,18,10,4,0,0.8333333333333334,-0.6728529102585635,-0.067006543979486,1.0,176543,2508157,,-1.118128076572089,-0.102964050759158,0.1337668797423304
4557,PU-4558,桃園市,八德區,豐德路,334,1.375066728659825,5,13,15,2,4,0,8.25,0.777856115240028,0.8552409467982265,1.0,278894,2757521,,0.511325841640234,0.4208804158392829,0.1487128927197257
4558,PU-4559,新北市,新莊區,中平路,242,0.0399783261128675,5,3,4,2,1,1,45.333333333333336,-0.7268595036830657,-0.8193256863726953,0.0,294857,2770640,,-0.1783631605475511,-0.6575225251711883,-0.4384519028208025
4559,PU-4560,台北市,大安區,忠孝東路三段,106,0.1863427186802554,5,8,14,2,4,0,34.666666666666664,0.3222473004992822,-0.8193256863726953,0.0,304607,2770452,,0.2236253842058706,0.5915137925814461,-0.4384519028208025
4560,PU-4561,台北市,中山區,龍江路,104,-0.0334201722288077,5,3,5,2,4,1,39.16666666666666,-0.558519802902437,-0.8193256863726953,0.0,304447,2773374,,-0.2207968563343303,1.2501586268061955,-0.4384519028208025
4561,PU-4562,台北市,松山區,松河街,105,-0.6208965617061858,5,19,24,4,5,0,1.0,0.4578383222884572,0.7301118902605468,1.0,308145,2771615,,0.131119927390692,0.5369111120239538,-0.4384519028208025
4562,PU-4563,新北市,汐止區,國興街,221,0.4520097130053633,1,2,7,10,4,2,4.5,-0.3827111051588451,0.8567857499653583,1.0,312725,2770990,,-0.7113303796294984,-0.9646626033070818,0.1892806422297985
4563,PU-4564,台北市,內湖區,民權東路六段,114,-1.242957246898584,5,7,10,5,4,2,16.25,-1.3467862516089986,-0.8193256863726953,0.0,309695,2773696,,-1.609227382477747,-1.0772806319569097,-0.2889917730468499
4564,PU-4565,高雄市,左營區,政德路,813,-0.2610420379111941,5,8,14,2,4,0,23.25,1.0639761527443052,0.1168250329092038,1.0,178302,2509057,,0.9379259299499878,1.995826483169449,-0.4384519028208025
4565,PU-4566,台中市,北區,文昌東二街,404,0.165145116998082,5,5,9,2,4,2,22.75,0.6899517663682324,0.0751153473966439,1.0,217332,2674029,,0.5851604723092299,0.5403237795587971,-0.4384519028208025
4566,PU-4567,高雄市,左營區,新莊一路,813,-0.3785180889570713,5,5,21,10,0,0,6.75,0.4900124630519906,0.8753233879709408,1.0,177808,2508357,,-0.0852919211218822,0.5232604418845808,-0.4384519028208025
4567,PU-4568,新竹市,新竹市,竹光路,300,-1.220197463686545,5,4,14,2,4,0,24.5,-1.256583749825522,-0.8193256863726953,0.0,246107,2745307,,-1.5192679474097752,-0.4766511458244952,-0.4384519028208025
4568,PU-4569,新北市,林口區,公園路,244,1.0057189478756512,5,11,12,2,4,0,32.333333333333336,0.8330117851203708,1.0390725236869165,1.0,287753,2774202,,1.4185582575615738,1.216031951457763,-0.1010990384738812
4569,PU-4570,新北市,板橋區,雨農路,220,-0.944075869892338,5,4,14,2,4,0,22.25,0.041872645274208,0.8444273246283037,1.0,296573,2768546,,0.2454080147097505,0.4567134249551373,-0.4384519028208025
4570,PU-4571,台中市,北屯區,陳平路,406,-0.3080757187411411,5,7,7,2,4,2,28.25,-0.3137665178084172,0.3609039333160356,1.0,216115,2675569,,-0.2408821390067394,-0.254827756059683,0.2170375234735323
4571,PU-4572,新北市,三重區,三陽路,241,0.1517584229652355,0,4,4,2,4,1,44.5,-0.5987374788568534,-0.8193256863726953,0.0,298950,2772426,,0.0524761445325278,-0.7889102252626539,-0.4384519028208025
4572,PU-4573,新竹縣,竹北市,新工五路,302,-0.1419076710874596,5,7,10,2,4,2,8.833333333333334,-0.6309116196203864,0.6204308653941859,1.0,250447,2748914,,-0.7752638146149124,-0.9697816046093468,0.131631735031274
4573,PU-4574,台北市,信義區,信義路四段,110,-0.2813503977994441,2,3,5,2,4,1,50.0,-0.6785982925377662,-0.8193256863726953,0.0,306319,2769567,,-0.0736933776068289,-0.8127988980065567,-0.4384519028208025
4574,PU-4575,新北市,板橋區,翠華街,220,0.402043937611669,5,3,3,2,1,1,45.333333333333336,-1.083073204993611,-0.8193256863726953,0.0,298699,2768645,,-0.9220844020371688,0.3304447261659365,-0.4384519028208025
4575,PU-4576,台北市,信義區,松勇路,110,3.766358080329771,5,3,18,2,4,0,15.5,1.7264187295363351,4.059162715429677,2.0,307842,2769643,,1.3605655399863092,1.352538652851494,-0.4384519028208025
4576,PU-4577,新北市,新店區,德正街,231,0.4685448036599387,5,4,4,2,4,1,43.41666666666666,-0.9003700485149765,-0.8193256863726953,0.0,305006,2762740,,-0.2974604000557784,-1.6420771089734696,-0.4384519028208025
4577,PU-4578,基隆市,仁愛區,龍安街,200,0.0280096122378987,5,5,8,2,4,2,17.0,-0.0655660033468759,0.7841800011101617,1.0,324672,2779528,,0.0479498836486048,0.1325100091450272,-0.4384519028208025
4578,PU-4579,新北市,板橋區,雨農路,220,-1.2421881729146502,5,10,12,2,4,0,24.5,-0.9095626601617004,-0.8193256863726953,0.0,296552,2768540,,-0.8969070758703463,-1.171128989165099,-0.4384519028208025
4579,PU-4580,新北市,中和區,秀朗路三段,235,0.7854513521646314,5,12,12,2,4,0,28.83333333333333,0.4107261875989986,2.6024133288243454,2.0,303003,2765585,,0.7800725816231691,0.990795894158108,0.2255781023177583
4580,PU-4581,桃園市,桃園區,朝陽街一段,330,-0.8103290973738627,5,2,10,2,4,2,25.33333333333333,-0.183346340070524,-0.1519707181717374,1.0,281689,2765234,,0.306512536642713,-0.2684784261990561,-0.4384519028208025
4581,PU-4582,高雄市,三民區,河堤路,807,-0.6823503797348904,5,3,14,2,4,0,24.0,-0.0983146823383293,-0.0052144172942121,1.0,179534,2507380,,-0.1707250953059309,0.4038170781650667,-0.4384519028208025
4582,PU-4583,新北市,樹林區,忠孝街,238,-0.1635859440095918,5,12,12,2,4,0,22.83333333333333,-0.4051180960477343,1.1255815010463,1.0,292919,2763798,,-0.4782279441074579,-0.2497087547574182,-0.4384519028208025
4583,PU-4584,台中市,西區,民權路,403,0.6992189317160621,5,3,7,2,4,2,29.83333333333333,0.7129332954850418,-0.8193256863726953,0.0,216424,2671461,,0.9806425170420124,1.2706346320152555,-0.4384519028208025
4584,PU-4585,台中市,北屯區,松竹五路二段,406,0.3801253290695577,5,7,12,10,4,0,1.5833333333333333,-0.7550118768511572,0.5401011007033298,1.0,220194,2674406,,-0.947261728203991,-1.0772806319569097,-0.4384519028208025
4585,PU-4586,新竹市,新竹市,湳雅街,300,-0.0987914608631749,5,3,7,2,4,2,25.83333333333333,-0.3074465973012943,-0.0685513471466177,1.0,247623,2746182,,-0.1045285298785552,-0.4800638133593386,-0.4384519028208025
4586,PU-4587,新竹縣,竹北市,自強六街,302,-0.5241134075405256,5,6,11,5,4,0,16.833333333333332,-0.2143714043782164,1.051430949023971,1.0,252567,2745882,,-0.1042456385733103,-0.3384381106633432,-0.4384519028208025
4587,PU-4588,台北市,萬華區,環河南路一段,108,-0.8956722760285089,5,2,12,2,4,0,45.0,-1.414007224275666,-0.8193256863726953,0.0,300682,2770844,,-1.4737224472652988,-0.9851386085161415,-0.4384519028208025
4588,PU-4589,新北市,三重區,新興路,241,-0.4297816766986539,5,12,15,10,4,0,0.25,0.1688455936445797,0.8923162228093907,1.0,299699,2771730,,-0.1755342474950993,-0.1780427365257097,0.7465534118155364
4589,PU-4590,高雄市,鼓山區,裕國街,804,-1.012307152404459,5,11,14,2,4,0,16.666666666666668,-0.7791424824238071,-0.8193256863726953,0.0,177352,2506910,,-0.9365118586046736,-0.8554572421920974,-0.4384519028208025
4590,PU-4591,台中市,神岡區,大漢街,429,-0.5807605131696443,5,12,16,2,4,0,28.166666666666668,-0.2982539856545709,-0.8193256863726953,1.0,219353,2683062,,-0.4049590960489523,-0.1609793988514934,-0.4384519028208025
4591,PU-4592,台南市,永康區,大橋一街,710,-0.7686549008694538,5,5,14,2,4,0,22.416666666666668,-0.1109545233525745,-0.8193256863726953,0.0,170770,2546401,,-0.0046678991270014,-0.0159410286206548,-0.4384519028208025
4592,PU-4593,桃園市,八德區,金和路,334,-0.6254629384857924,5,4,15,2,4,0,15.333333333333334,-0.558519802902437,-0.8193256863726953,0.0,279948,2760792,,-0.6720084882004163,-0.2872480976406941,-0.0626664336748646
4593,PU-4594,桃園市,桃園區,大興路,330,-0.1392159121436915,5,9,10,2,4,2,7.666666666666667,-0.5499017294836335,1.312502684269253,1.0,281305,2767607,,-0.8145857060439945,-0.4254611328018463,-0.1309910644286712
4594,PU-4595,新北市,淡水區,坪頂路,251,-0.5548523333358768,5,6,11,2,4,0,3.583333333333333,-0.8262546171132663,0.6389685033997679,1.0,296299,2783819,,-1.037221163271963,-0.7581962174490645,-0.4384519028208025
4595,PU-4596,新北市,林口區,文化三路一段,244,-0.1043672472466944,5,7,24,10,4,0,0.4166666666666667,0.7439583597927345,0.3778967681544859,1.0,286596,2773668,,0.2765260582867223,-0.5909755082417446,1.352934509755573
4596,PU-4597,新北市,樹林區,中華路,238,-0.7090516671145898,5,6,16,2,4,0,27.33333333333333,-0.2005824869081308,-0.8193256863726953,0.0,291959,2763659,,-0.236355878122816,0.4788957639316183,0.0163339206342249
4597,PU-4598,新北市,板橋區,新海路,220,-0.5731178404543029,5,12,13,2,4,0,26.25,-0.477509912765684,-0.8193256863726953,0.0,296323,2768720,,-0.1885472475363781,-0.1336780585727473,-0.1736939586498006
4598,PU-4599,高雄市,左營區,立信路,813,-1.1396609974314849,5,17,29,2,4,0,23.0,-0.6481477664579935,0.6853125984137233,1.0,178439,2507691,,-0.7234947057550418,-0.0449487026668225,-0.0092878158984528
4599,PU-4600,高雄市,鼓山區,逢甲路,804,-0.0115015636866964,0,4,5,4,4,1,36.75,-0.2781451476773626,-0.8193256863726953,0.0,176147,2507446,,0.1099030794973024,-0.4868891484290251,-0.4384519028208025
4600,PU-4601,台中市,西區,三民路一段,403,-1.0800817972386183,5,19,19,2,4,0,26.83333333333333,-0.3074465973012943,-0.8193256863726953,1.0,216232,2669447,,-0.6570152490224209,-0.0398297013645574,-0.2035859846045913
4601,PU-4602,台北市,信義區,松德路,110,-0.1026127972208455,5,3,7,2,4,2,39.66666666666666,-0.4441866955463102,-0.8193256863726953,0.0,308015,2769750,,-0.6038316836363244,-0.2940734327103806,-0.4384519028208025
4602,PU-4603,新北市,新莊區,中正路,242,-0.5351448124975748,5,7,14,2,4,0,26.58333333333333,-0.1971352575406096,0.689947007915119,1.0,295170,2769677,,-0.0278649861571076,0.1052086688662811,-0.2121265634488169
4603,PU-4604,新竹縣,竹東鎮,工業一路,310,-0.328768615621358,5,6,15,10,4,0,2.5,-0.7377757300135501,0.4582265328453418,1.0,259536,2735891,,-1.0669247503227084,-0.5739121705675283,0.1572534715639517
4604,PU-4605,台北市,大安區,和平東路三段,106,0.4040627568194951,5,4,5,2,4,1,37.16666666666666,-0.1121035998084147,-0.8193256863726953,0.0,306352,2767875,,0.4131625587201513,0.3014370521197688,-0.4384519028208025
4605,PU-4606,台北市,中正區,林森南路,100,-1.289005551686616,5,5,10,2,4,2,44.5,-1.426072527061991,-0.8193256863726953,0.0,302343,2769602,,-1.3413293164105475,-1.6420771089734696,-0.4384519028208025
4606,PU-4607,台北市,北投區,文林北路,112,0.1883615378880815,5,17,23,2,5,0,6.75,0.7318930570064095,0.8706889784695451,1.0,301586,2778178,,0.4604054066960989,-0.0517740377365089,1.9230181476076489
4607,PU-4608,新竹縣,竹北市,興隆路三段,302,0.721474010126144,5,3,14,2,4,0,14.25,1.485687212037757,0.4103376346642547,1.0,252941,2744157,,1.5121952795977334,0.958375552577097,0.4796603229334777
4608,PU-4609,新北市,五股區,新五路三段,248,-0.7669725515295988,5,17,19,10,4,0,4.5,-0.6119518580990189,0.7610079536031839,1.0,295087,2775811,,-0.8191119669279178,-0.746251881077113,-0.4384519028208025
4609,PU-4610,新北市,板橋區,漢生東路,220,-0.6761737543014227,5,13,29,2,5,0,13.916666666666666,1.439724153804138,-0.0778201661494089,1.0,297322,2767309,,1.2858822354015775,0.5676251198375432,1.5707192702833324
4610,PU-4611,新北市,三重區,力行路二段,241,-0.0050846026332494,5,5,5,2,4,1,43.25,-0.7027288981104158,-0.8193256863726953,0.0,298716,2774276,,-0.1172586386145891,-0.7889102252626539,-0.4384519028208025
4611,PU-4612,台中市,南屯區,文心南三路,408,0.462007674796502,5,12,24,2,4,0,10.583333333333334,3.571835517616128,1.5874776480187218,2.0,214316,2669848,,3.238680915509158,1.4975770230823322,0.9942301982980866
4612,PU-4613,桃園市,八德區,廣豐路,334,-0.0358475619905986,5,2,15,2,4,0,7.5,0.1544821379465738,0.4381440916726281,1.0,280166,2762233,,-0.0680355515019253,-0.0824880455500982,-0.1843696822050831
4613,PU-4614,台北市,大安區,安和路二段,106,0.0138057770971227,5,4,5,2,4,1,32.166666666666664,-0.1517467375349112,-0.8193256863726953,0.0,305577,2768824,,0.0199436444293302,-1.6420771089734696,2.4738854830602177
4614,PU-4615,台中市,大雅區,建興路,428,-0.067259427521892,5,12,12,10,4,0,4.916666666666667,-0.0822276119565627,0.4180616504999139,1.0,216090,2678936,,-0.2496517694693405,-0.9851386085161415,0.1465777480086691
